,Прибыль в расчете на 1 работника,"Возраст компании, лет",Чистые активы на 1 работника,Налоговая нагрузка,Налоги на 1 работника,Кредиторская задолженность на 1 работника,Фондовооруженность,Доля внеоборотных активов в общих,"2021, Коэффициент оборачиваемости совокупных активов, %","2021, Соотношение чистого долга к капиталу, %","2021, Коэффициент концентрации собственного капитала (автономии), %","2021, Коэффициент маневренности собственных средств, %","2021, Доля себестоимости как процент от выручки, %"
7604,353275.0,29.5,2852800.0,0.019777206567720657,68958.175,323775.0,3421975.0,0.6601098535446817,0.7631,0.3553,0.5503,-0.1996,0.8903
7605,-56797.46835443038,10.0,1455101.2658227847,0.02779680327375579,146170.72151898735,3284331.8965517236,7757506.329113924,0.520623307867635,0.3887,1.0142499999999999,0.0977,-1.1736,0.9576
7606,86850.0,18.0,3419850.0,0.053894867708001275,126801.15,2654450.0,7010300.0,0.5816797810468697,0.1904,1.0142499999999999,0.2786,-1.0881,0.5582
7607,2819470.8095297236,21.0,13548598.039215686,0.023283263089228474,259645.36274509804,2044137.2549019607,8748011.723602485,0.5715497078995055,0.5382,0.3004,0.6107,0.064,0.6307
7608,184080.0,3.5,1106560.0,0.021828104669654475,72472.8,1131800.0,3084720.0,0.5903860728968099,0.8621,1.0142499999999999,0.2118,-1.1736,0.9446
7609,-71333.33333333333,23.5,2221000.0,0.0594444212721585,95012.0,53666.666666666664,1180666.6666666667,0.2867087582969079,0.3653,0.6161,0.5393,0.4684,1.0446
7610,-852275.7575757576,26.5,4017869.565217391,0.2082711557218187,441045.06678921566,130130.43478260869,4090391.304347826,0.8483707101654526,0.4785,-0.0084,0.9369,-0.0294,1.2753
7611,2819470.8095297236,19.5,13879430.555555556,0.04654497240414821,330694.10638297873,959531.914893617,3370914.8936170214,0.4304488388915711,0.2987,0.1385,0.8443,0.486,0.4573
7612,37708.86075949367,11.0,11673493.670886075,0.02613187964262486,241579.30379746837,2654632.911392405,8748011.723602485,0.3811755218990974,0.3036,1.0142499999999999,0.3881,0.0179,0.9481
7613,293750.0,8.0,1274125.0,0.0651191948680521,211906.0,212750.0,684375.0,0.30634512085944493,1.5605,0.5537,0.5703,0.4629,0.9097
7614,-519000.0,4.5,395000.0,0.2082711557218187,106578.0,69000.0,0.0,0.0,0.042170000000000006,0.3418,0.635,1.0,1.4744000000000002
7615,64857.142857142855,20.0,670714.2857142857,0.0859419568822554,51823.0,21142.85714285714,501285.71428571426,0.7245508982035929,0.8746,-0.0087,0.9694,0.2526,0.8924
7617,253333.33333333334,24.5,1412000.0,0.06932956730769231,96137.0,582000.0,0.0,0.0,0.6057,0.0777,0.6216,1.0,0.8173
7618,333666.6666666667,18.0,1207000.0,0.038771209866042954,60780.333333333336,7000.0,869333.3333333334,0.7160900604063701,1.4642,-0.2856,0.9942,0.2798,0.7872
7619,1942000.0,19.5,13879430.555555556,0.009425363974742031,147042.4,3284331.8965517236,8748011.723602485,0.4958363046628787,0.5107,0.0094,0.7454,0.3348,0.8001
7620,2649500.0,6.5,11205000.0,0.01705129322364752,244583.75,1044500.0,2768500.0,0.22600922486632108,1.3358,-0.0064,0.9147,0.7529,0.8153
7621,499000.0,20.5,2086000.0,0.03762650298070122,93097.375,20125.0,346625.0,0.15983630180413858,1.1877,-0.0862,0.9619,0.8338,0.7983
7622,-214500.0,14.0,-2405500.0,0.2082711557218187,94623.0,5500.0,233500.0,0.15540765391014974,0.3081,-0.83215,-0.6814250000000001,1.0971,1.4744000000000002
7623,168000.0,13.0,6646333.333333333,0.2082711557218187,135099.33333333334,89777.77777777778,382777.77777777775,0.05500998003992016,0.0608,0.0304,0.9552,0.9424,0.3801
7624,101818.18181818182,25.0,1434034.0909090908,0.10649059483831576,103061.11363636363,18681.81818181818,499625.0,0.3439247803878316,0.6694,-0.0227,0.9871,0.6516,0.8205
7625,97500.0,18.5,3416000.0,0.11285263157894737,64326.0,0.0,1898000.0,0.5556206088992974,0.1546,-0.0012,0.9958,0.4444,0.8289
7626,-852275.7575757576,17.5,789946.9026548673,0.12282188403735836,160484.72566371682,1050619.4690265488,2446707.96460177,0.5713883297316525,0.3065,1.0142499999999999,0.1835,-1.1736,1.4744000000000002
7627,51460.0,20.5,4280700.0,0.0741048342501237,152770.08,156660.0,4972460.0,0.8483707101654526,0.3344,0.4048,0.6932,-0.2542,0.8929
7628,-852275.7575757576,14.0,746000.0,0.2082711557218187,227962.0,2500.0,657500.0,0.8483707101654526,0.2,0.0174,0.9707,0.1186,1.4744000000000002
7629,41000.0,15.0,396000.0,0.07413793103448275,28096.7,0.0,0.0,0.0,0.3737,-0.0328,0.9958,1.0,0.7172
7630,120333.33333333333,3.5,545444.4444444445,0.009425363974742031,28096.7,176777.77777777778,95222.22222222222,0.13184615384615384,1.2891,-0.0306,0.7552,0.8254,0.8894
7631,227244.2748091603,7.0,-2505350.0,0.0301447331316653,215429.4503816794,3284331.8965517236,165320.6106870229,0.0982042969483664,2.3514,-0.4339,-0.6814250000000001,1.0485,0.8804
7632,2819470.8095297236,13.0,6707384.615384615,0.10041302931596091,441045.06678921566,363115.3846153846,1093076.923076923,0.11431196126876646,0.7106,0.4812,0.646,0.8175,0.5458
7634,-517711.1111111111,19.5,-1739555.5555555555,0.13703854208216992,61076.555555555555,1726244.4444444445,382755.55555555556,0.4990294075039838,0.5457,-0.4451,-0.6814250000000001,1.22,1.4744000000000002
7635,1110272.7272727273,26.5,11615272.727272727,0.04589740083779786,335672.7272727273,35272.72727272727,8338363.636363637,0.740423772926299,0.6316,0.0084,0.978,0.243,0.8482
7637,-345333.3333333333,7.0,967166.6666666666,0.10881972180140477,131690.0,80166.66666666667,0.0,0.0,0.9769,-0.2471,0.9169,1.0,1.2854
7640,-852275.7575757576,25.5,9228000.0,0.03254115359688918,100422.0,459000.0,343000.0,0.035309862054766314,0.2394,-0.0276,0.95,0.9628,1.4744000000000002
7641,-852275.7575757576,9.5,7059375.0,0.03438978522248484,167323.5,3284331.8965517236,1972375.0,0.1188696870621205,0.2173,0.8682,0.4254,0.7206,1.1832
7642,1884142.857142857,4.0,8662571.42857143,0.0338667030121303,319474.28571428574,52000.0,941142.8571428572,0.10799645913248745,1.1936,-0.2889,0.994,0.8914,0.8003
7643,2819470.8095297236,9.5,3875535.4838709678,0.20200297636388354,441045.06678921566,686625.8064516129,1318225.8064516129,0.2601751229459038,1.3114,0.6476,0.4804,0.4584,0.35914
7644,1131000.0,16.5,-2505350.0,0.0247221200795708,410115.25,3284331.8965517236,723500.0,0.02464090185360205,0.4454,-0.83215,-0.232,1.1062,0.9318
7645,255000.0,12.0,7080000.0,0.0841478715459298,112674.0,537000.0,0.0,0.0,0.1803,-0.0445,0.9295,1.0,0.8096
7646,-39741.17647058824,11.5,602129.4117647059,0.0703813255590029,92873.5411764706,418576.4705882353,723870.5882352941,0.48174913874099595,0.912,0.1066,0.4007,-0.2022,0.9041
7647,-43879.31034482759,23.5,1015655.1724137932,0.11269425202652911,79099.70689655172,42465.51724137931,472568.9655172414,0.38279122383140374,0.5426,0.1502,0.8227,0.5347,1.0625
7648,-852275.7575757576,19.5,-1885518.5185185184,0.0726323723626993,83513.77777777778,1135222.2222222222,8170703.703703703,0.7460719527619769,0.1192,-0.83215,-0.1722,1.4091099999999988,1.4744000000000002
7649,593605.6338028169,30.0,-2505350.0,0.14896033510458656,441045.06678921566,979978.8732394367,1827232.3943661973,0.6111944187610322,1.2392,-0.1053,-0.6814250000000001,1.2191,0.8244
7650,2819470.8095297236,24.0,9085968.253968254,0.03773506305925456,340046.8253968254,369523.8095238095,716269.8412698413,0.06874734341983184,0.9206,-0.3251,0.8721,0.9212,0.3769
7652,-437000.0,5.5,-2505350.0,0.0865901714811831,150476.4,3284331.8965517236,8748011.723602485,0.8241901776384535,0.1437,-0.83215,-0.3598,1.4091099999999988,0.6618
7653,-225500.0,9.5,-2505350.0,0.2082711557218187,53761.5,14500.0,0.0,0.0,0.0691,-0.83215,-0.6814250000000001,1.0,1.4744000000000002
7654,148946.42857142858,19.5,2623500.0,0.07404605525743936,119261.75,608517.8571428572,2324464.285714286,0.7319980877135597,0.5092,0.1181,0.7393,0.0099,0.9075
7655,2819470.8095297236,29.5,8367193.87755102,0.015859800975824904,129159.30612244898,564693.8775510204,4380551.020408163,0.3264328013650507,0.8704,0.1675,0.6235,0.4765,0.35914
7656,1502346.1538461538,17.0,7157884.615384615,0.04670365192175748,138758.34615384616,196653.84615384616,3176692.3076923075,0.371157276963659,0.3949,0.0853,0.8363,0.5562,0.4807
7657,-852275.7575757576,6.5,1763000.0,0.038562793626192665,113743.71428571429,423142.85714285716,1334285.7142857143,0.25333622653791904,0.4997,0.8355,0.3347,0.2432,1.2996
7658,5360.360360360361,16.5,4817180.18018018,0.03469762967090011,102672.63063063064,193189.1891891892,4634355.855855856,0.6116055770687218,0.4048,0.4232,0.6357,-0.24,0.9503
7659,2134750.0,18.0,4890000.0,0.16853001922011923,441045.06678921566,3284331.8965517236,0.0,0.0,1.7862,0.1256,0.5499,1.0,0.8609
7660,220633.33333333334,19.0,3433800.0,0.07364056502379855,63949.46666666667,289166.6666666667,1882066.6666666667,0.8483707101654526,0.2403,0.4155,0.7536,-0.5952,0.74
7661,2819470.8095297236,18.0,5413779.661016949,0.05175542982209948,371938.2033898305,45237.28813559322,3038830.5084745763,0.4177242322504887,1.0737,0.125,0.7442,0.4387,0.35914
7663,215833.33333333334,23.5,8247000.0,0.2082711557218187,160099.0,0.0,3888000.0,0.4397195204704818,0.0655,-0.2284,0.9327,0.5286,0.4931
7664,-591600.0,11.0,3558200.0,0.01953205347960233,79765.0,1326400.0,3527600.0,0.36070267285629565,0.389,1.0142499999999999,0.3638,-0.2309,0.9272
7665,2819470.8095297236,30.0,13879430.555555556,0.009425363974742031,97000.6,374700.0,8748011.723602485,0.4199958094022132,0.4661,0.2948,0.7038,0.4032,0.4151
7666,-146070.2875399361,30.0,3357239.6166134183,0.1475394194813158,272907.8594249201,200632.5878594249,2052287.5399361022,0.5404686675676859,0.4852,0.0915,0.8676,0.377,1.079
7667,2819470.8095297236,21.5,9430608.695652174,0.01048568893442248,99678.78260869565,405869.5652173913,2657434.782608696,0.2470863103079522,1.0063,0.127,0.8404,0.706,0.5036
7668,99705.88235294117,8.0,1707352.9411764706,0.12852881056295232,136852.9411764706,3284331.8965517236,1726588.2352941176,0.17842727228517238,0.1262,1.0142499999999999,0.1764,-0.0113,0.8707
7669,-133000.0,13.5,13879430.555555556,0.2082711557218187,228989.0,3284331.8965517236,8748011.723602485,0.4265904761904762,0.042170000000000006,-0.1777,0.7798,0.453,1.4744000000000002
7670,1713714.2857142857,16.5,7494071.428571428,0.03122986674391657,123206.28571428571,270428.5714285714,4348857.142857143,0.5600949375822194,0.5764,-0.0088,0.9652,0.4197,0.5656
7671,912000.0,18.0,4802750.0,0.07520318255488434,127601.0,500.0,1462250.0,0.3263935876750117,0.3884,-0.1586,0.9958,0.6736,0.4625
7672,2819470.8095297236,30.0,12759636.363636363,0.00983568578570981,128408.45454545454,812272.7272727273,8748011.723602485,0.48819336904979466,0.8264,0.129,0.675,0.2768,0.5724
7673,231250.0,23.0,3263250.0,0.03124972274934076,105668.33333333333,0.0,3060583.3333333335,0.7322115672162524,0.8224,0.1717,0.7807,0.0621,0.6184
7674,1120000.0,23.0,2203800.0,0.05601059773466412,199778.6,706800.0,660000.0,0.22675736961451248,1.5933,-0.6455,0.7572,0.7005,0.686
7677,2819470.8095297236,9.0,13879430.555555556,0.009425363974742031,118114.55555555556,2135277.777777778,8748011.723602485,0.4056512056432924,0.5737,0.1147,0.5537,0.2673,0.7203
7680,-852275.7575757576,6.0,953000.0,0.01644817427015445,92118.0,1102000.0,620500.0,0.30194647201946473,1.3282,-0.0168,0.4637,0.3489,1.3329
7681,2819470.8095297236,28.5,5540000.0,0.06556831704207394,441045.06678921566,0.0,0.0,0.0,1.9763,-0.83215,0.9958,1.0,0.4114
7682,1232250.0,14.0,5623875.0,0.06836745248727802,205721.9375,573875.0,0.0,0.0,0.5591,-0.0199,0.9074,1.0,0.5905
7684,-128000.0,16.0,3521000.0,0.2082711557218187,261265.0,172000.0,1055000.0,0.13002218387971406,0.0819,1.0142499999999999,0.4339,0.7004,0.3934
7685,94365.07936507936,30.0,6231428.571428572,0.06702239306852156,183071.66666666666,186857.14285714287,4931539.682539683,0.7656945634744258,0.4486,-0.0024,0.964,0.2057,0.8993
7686,-91712.32876712328,19.5,1100821.917808219,0.14332083498780418,138444.0,193301.3698630137,811561.6438356164,0.5367033564342981,0.6663,0.0775,0.728,0.2628,0.9861
7687,211765.56776556777,29.0,3647937.728937729,0.045240244056724215,115267.50183150184,309963.36996337,2474479.8534798534,0.5593975308315555,0.5912,0.0656,0.8229,0.3202,0.9169
7689,1109500.0,25.0,5666090.909090909,0.01878590623630787,58466.86363636364,294954.54545454547,3796681.8181818184,0.5857369099674852,0.5375,0.0757,0.8735,0.3294,0.6435
7690,224857.14285714287,9.5,1683047.619047619,0.02560957772381787,84876.23809523809,244523.80952380953,573619.0476190476,0.18284482627768248,1.0796,0.6431,0.5365,0.6592,0.8898
7691,481758.6206896552,30.0,5270017.24137931,0.03422989106001916,129963.22413793103,160793.10344827586,3286913.793103448,0.5060400476517706,0.6139,0.2012,0.811,0.376,0.7676
7693,189526.31578947368,16.0,299526.3157894737,0.10748745642217514,82759.68421052632,15789.473684210527,29105.263157894737,0.09230512435319646,2.3514,-0.2182,0.9499,0.9028,0.7538
7695,1868000.0,21.5,5328981.481481481,0.017019119567244917,97997.98148148147,112870.37037037036,4304888.888888889,0.6845788253181866,0.9038,0.2613,0.7341,0.0675,0.6756
7696,351500.0,30.0,404000.0,0.028299539170506913,36846.0,0.0,0.0,0.0,2.3514,-0.4047,0.9958,1.0,0.73
7697,-339333.3333333333,17.5,2122740.7407407407,0.10444388991872237,54256.666666666664,13962.962962962964,1778333.3333333333,0.8192008462430902,0.2267,-0.0016,0.9779,-0.3673,1.4744000000000002
7698,110833.33333333333,20.0,639000.0,0.06292541806020067,78394.58333333333,550666.6666666666,772916.6666666666,0.4647957905286896,0.7233,0.6072,0.3843,-0.2096,0.6136
7699,-852275.7575757576,16.0,6588772.7272727275,0.04516590684142647,68448.93181818182,3000454.5454545454,7962431.818181818,0.7097738139944935,0.1886,0.2444,0.5822,-0.2201,1.4744000000000002
7700,1595933.3333333333,23.0,5596800.0,0.07080898638329855,393594.1111111111,1593644.4444444445,3596333.3333333335,0.5046580896940445,0.7224,0.1603,0.6845,0.2627,0.576
7701,-852275.7575757576,21.0,13879430.555555556,0.2082711557218187,441045.06678921566,3284331.8965517236,8748011.723602485,0.8483707101654526,0.042170000000000006,0.2899,0.2239,-1.1736,0.8736
7702,5384.615384615385,10.5,1150230.7692307692,0.07224327682612941,62612.692307692305,334192.3076923077,694500.0,0.43478365558257687,0.5331,-0.0011,0.7201,0.3962,0.9938
7703,43478.260869565216,27.0,951000.0,0.09574520410718758,83111.0,28260.869565217392,443347.82608695654,0.4527372019713182,0.9102,-0.2027,0.9711,0.5338,0.9499
7704,29142.85714285714,20.5,2816523.8095238097,0.036671281879712796,67854.09523809524,347047.61904761905,987619.0476190476,0.2853839288129175,0.5307,0.0915,0.7999,0.6432,0.9842
7705,487250.0,6.0,3300250.0,0.028856744459122265,49150.25,1887000.0,0.0,0.0,0.3928,-0.3172,0.6362,1.0,0.7139
7706,-504123.07692307694,21.5,-2256415.3846153845,0.07523373043138523,343649.1615384615,3284331.8965517236,320846.1538461539,0.02820158689275528,0.46,-0.83215,-0.1983,1.1422,0.6773
7707,2819470.8095297236,18.0,7626026.315789473,0.02153217962146331,169869.63157894736,145526.31578947368,6312289.47368421,0.6096806404797058,0.9123,0.3064,0.7289,0.1635,0.4869
7708,762984.126984127,15.5,2892857.1428571427,0.1326864537665758,388647.04761904763,589333.3333333334,2261984.126984127,0.3738071380231149,0.5687,0.86,0.4781,0.2181,0.7395
7709,743790.0,30.0,2989060.0,0.06602353065111599,181753.75666666665,82890.0,1948466.6666666667,0.5492274450650251,0.7182,0.4261,0.6647,0.1737,0.7298
7710,1679500.0,20.5,7109750.0,0.021675081829626523,161411.625,670000.0,3845125.0,0.4715919543754216,0.9308,0.0442,0.872,0.4592,0.7745
7711,1854765.9574468085,30.0,6386914.893617021,0.013004534864370112,53204.59574468085,41425.53191489362,2106212.765957447,0.3532637778446242,0.6999,0.0202,0.9505,0.6283,0.5466
7713,1188333.3333333333,15.5,4580000.0,0.04287718204488778,122266.66666666667,19555.555555555555,1645222.2222222222,0.319143891714803,0.6531,-0.0499,0.8884,0.6408,0.5833
7714,77529.68036529681,23.0,4490557.077625571,0.03567668816663604,84232.00913242009,400406.39269406395,3868780.821917808,0.6112175194788978,0.3797,0.3227,0.6497,-0.0796,0.9651
7715,1185000.0,30.0,5698913.978494624,0.059546070651409023,177426.16129032258,74096.7741935484,2711784.946236559,0.4276312451160478,0.5298,-0.2049,0.8964,0.523,0.6023
7716,1810818.1818181819,26.5,13879430.555555556,0.04993954106023584,213673.13636363635,43545.454545454544,5316227.2727272725,0.2734767938606439,0.2347,0.2847,0.7591,0.6397,0.5768
7717,741710.0,29.5,3580860.0,0.06901374089291663,142940.57,93360.0,1228950.0,0.3363366047055765,0.6222,-0.1878,0.9697,0.6532,0.6419
7718,85292.22520107239,28.0,2909847.184986595,0.0624148230903058,224968.28954423591,917034.8525469169,2799621.983914209,0.5760845319471398,0.7481,0.3195,0.5184,-0.1233,0.9266
7719,507621.359223301,19.0,911291.2621359223,0.060378674992180865,209916.1359223301,802747.572815534,603563.1067961165,0.16200887514958118,1.1022,1.0142499999999999,0.234,0.3077,0.7311
7720,257576.92307692306,29.5,2177326.923076923,0.07091849489059524,94490.71153846153,160019.23076923078,1106288.4615384615,0.40699975965276897,0.5053,0.1081,0.8004,0.4915,0.7536
7721,2773750.0,30.0,3049500.0,0.024830601092896174,82928.0,214250.0,1099250.0,0.35181922635005747,0.846,-0.2342,0.9344,0.6235,0.35914
7723,1360301.8867924528,23.5,3133141.5094339624,0.08180926376718219,297074.90566037735,523000.0,860188.679245283,0.2701372664588378,1.0804,-0.2909,0.7861,0.6564,0.6149
7724,79500.0,29.5,1055400.0,0.049796379832124704,87208.4,27500.0,312000.0,0.2028740490278952,1.149,0.3914,0.6863,0.7044,0.9195
7725,2819470.8095297236,29.0,13879430.555555556,0.055892039770061665,380317.3846153846,423807.6923076923,2060769.2307692308,0.12240861617310775,0.4254,0.0333,0.9425,0.8701,0.5274
7727,60556.31399317406,20.0,3945000.0,0.06314735199166809,224109.95221843003,163136.51877133106,3499276.4505119454,0.6540067573421121,0.5723,0.6963,0.589,-0.2093,0.9282
7728,7709.677419354839,21.0,971435.4838709678,0.10568387920810145,74735.54838709677,45032.25806451613,581306.4516129033,0.4945659631693059,0.6035,-0.0043,0.8265,0.4016,0.9891
7730,326000.0,20.0,5881300.0,0.015214121663563004,98039.8,826400.0,7800400.0,0.7315458271202018,0.7203,0.6603,0.5516,-0.3263,0.9494
7731,242875.0,18.5,6972875.0,0.12389576194770063,171750.5,1250.0,3763750.0,0.4814865156591056,0.1966,-0.0609,0.892,0.4602,0.8248
7732,497333.3333333333,29.0,2541571.4285714286,0.0615061683248185,136155.61904761905,45404.76190476191,1366071.4285714286,0.4236787499723086,0.7157,0.2454,0.7883,0.4625,0.7753
7733,145545.45454545456,7.5,1056636.3636363635,0.07183328104692333,291421.0909090909,255727.27272727274,1387090.9090909092,0.39573607220666046,1.1628,0.4051,0.3015,-0.3127,0.8527
7734,51000.0,3.5,68000.0,0.009425363974742031,130920.0,3284331.8965517236,0.0,0.0,2.3514,-0.0882,0.0045,1.0,0.9991
7735,-760269.2307692308,13.5,2895307.6923076925,0.2082711557218187,322448.57692307694,1063153.8461538462,7601961.538461538,0.40411824360243065,0.1185,1.0142499999999999,0.1539,-1.1736,1.4744000000000002
7737,1696218.75,16.5,6270500.0,0.04199104649252505,143774.71875,29406.25,3042687.5,0.48058954476127486,0.573,0.0029,0.9904,0.5148,0.5046
7738,2594312.5,18.5,3548187.5,0.010332923602219378,75656.375,506875.0,3997500.0,0.5751798561151079,1.1746,0.7435,0.5105,-0.1266,0.4904
7739,25000.0,29.5,1400000.0,0.0685425,28096.7,0.0,0.0,0.5714285714285714,0.3137,-0.83215,0.9958,-1.1736,0.9375
7741,654705.8823529412,30.0,4483000.0,0.05102757629508958,222947.73529411765,145485.29411764705,3990632.3529411764,0.5872704080669935,0.6162,0.6336,0.5752,-0.021,0.8502
7742,560000.0,18.5,7747250.0,0.029799576853908813,117373.08333333333,0.0,5228750.0,0.6317430952341972,0.4399,0.2953,0.761,0.1699,0.8578
7743,2819470.8095297236,21.0,5538812.5,0.011062001349224197,76863.625,992000.0,2127625.0,0.23800268471391017,0.977,0.3773,0.6196,0.6142,0.5251
7744,85500.0,25.5,468250.0,0.061391087657578426,52351.25,27000.0,22250.0,0.044926804644119134,1.1666,-0.0416,0.9455,0.9525,0.8997
7745,2819470.8095297236,30.0,7559808.510638298,0.023683636655891124,169285.59574468085,2599063.829787234,4536382.978723404,0.3357442583506664,0.6562,0.2097,0.515,0.3481,0.3922
7746,2819470.8095297236,15.0,13879430.555555556,0.009425363974742031,104831.8,756800.0,5285600.0,0.3594521442269766,1.5841,-0.2878,0.9485,0.621,0.6733
7747,228688.3116883117,29.5,2185883.116883117,0.06923542251693135,76207.51948051948,58233.76623376623,1190805.1948051949,0.4815351651121754,0.5052,0.0476,0.8839,0.4552,0.7922
